"font-blue-soft href","d-block","font-blue-soft","font-blue","font-blue href","font-blue 2","font-blue href 2"
"https://www.wikiaves.com.br/wiki/arapacu-vermelho","arapaçu-vermelho","Xiphocolaptes promeropirhynchus","42","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11020","148","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11020"
"https://www.wikiaves.com.br/wiki/arapacu-do-carajas","arapaçu-do-carajás","Xiphocolaptes carajaensis","15","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11021","53","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11021"
"https://www.wikiaves.com.br/wiki/arapacu-do-nordeste","arapaçu-do-nordeste","Xiphocolaptes falcirostris","41","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11022","558","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11022"
"https://www.wikiaves.com.br/wiki/arapacu-de-garganta-branca","arapaçu-de-garganta-branca","Xiphocolaptes albicollis","297","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11023","3784","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11023"
"https://www.wikiaves.com.br/wiki/arapacu-do-campo","arapaçu-do-campo","Xiphocolaptes major","28","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11024","1005","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11024"
"https://www.wikiaves.com.br/wiki/arapacu-riscado","arapaçu-riscado","Xiphorhynchus obsoletus","53","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11037","654","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11037"
"https://www.wikiaves.com.br/wiki/arapacu-rajado","arapaçu-rajado","Xiphorhynchus fuscus","645","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11031","5454","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11031"
"https://www.wikiaves.com.br/wiki/arapacu-rajado-do-nordeste","arapaçu-rajado-do-nordeste","Xiphorhynchus atlanticus","52","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11825","448","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11825"
"https://www.wikiaves.com.br/wiki/arapacu-assobiador","arapaçu-assobiador","Xiphorhynchus pardalotus","40","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11034","475","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11034"
"https://www.wikiaves.com.br/wiki/arapacu-de-tschudi","arapaçu-de-tschudi","Xiphorhynchus chunchotambo","1","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11032","4","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11032"
"https://www.wikiaves.com.br/wiki/arapacu-ocelado-do-norte","arapaçu-ocelado-do-norte","Xiphorhynchus beauperthuysii","9","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11033","105","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11033"
"https://www.wikiaves.com.br/wiki/arapacu-ocelado","arapaçu-ocelado","Xiphorhynchus ocellatus","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11926","36","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11926"
"https://www.wikiaves.com.br/wiki/arapacu-elegante","arapaçu-elegante","Xiphorhynchus elegans","85","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11035","393","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11035"
"https://www.wikiaves.com.br/wiki/arapacu-de-spix","arapaçu-de-spix","Xiphorhynchus spixii","31","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11036","247","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11036"
"https://www.wikiaves.com.br/wiki/arapacu-de-garganta-amarela","arapaçu-de-garganta-amarela","Xiphorhynchus guttatus","113","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11038","882","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11038"
"https://www.wikiaves.com.br/wiki/arapacu-de-lafresnaye","arapaçu-de-lafresnaye","Xiphorhynchus guttatoides","375","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11983","2102","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11983"
"https://www.wikiaves.com.br/wiki/arapacu-de-bico-branco","arapaçu-de-bico-branco","Dendroplex picus","270","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11029","4865","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11029"
"https://www.wikiaves.com.br/wiki/arapacu-ferrugem","arapaçu-ferrugem","Dendroplex kienerii","19","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11030","554","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11030"
"https://www.wikiaves.com.br/wiki/arapacu-beija-flor","arapaçu-beija-flor","Campylorhamphus trochilirostris","236","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11045","2450","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11045"
"https://www.wikiaves.com.br/wiki/arapacu-de-bico-torto","arapaçu-de-bico-torto","Campylorhamphus falcularius","446","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11046","1807","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11046"
"https://www.wikiaves.com.br/wiki/arapacu-de-bico-curvo-do-xingu","arapaçu-de-bico-curvo-do-xingu","Campylorhamphus multostriatus","27","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11927","110","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11927"
"https://www.wikiaves.com.br/wiki/arapacu-de-bico-curvo-de-rondonia","arapaçu-de-bico-curvo-de-rondônia","Campylorhamphus probatus","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11928","46","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11928"
"https://www.wikiaves.com.br/wiki/arapacu-do-tapajos","arapaçu-do-tapajós","Campylorhamphus cardosoi","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11929","29","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11929"
"https://www.wikiaves.com.br/wiki/arapacu-de-bico-curvo","arapaçu-de-bico-curvo","Campylorhamphus procurvoides","16","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11047","120","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11047"
"https://www.wikiaves.com.br/wiki/arapacu-do-tupana","arapaçu-do-tupana","Campylorhamphus gyldenstolpei","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11931","24","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11931"
"https://www.wikiaves.com.br/wiki/arapacu-platino","arapaçu-platino","Drymornis bridgesii","35","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11013","990","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11013"
"https://www.wikiaves.com.br/wiki/arapacu-listrado","arapaçu-listrado","Lepidocolaptes souleyetii","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11039","231","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11039"
"https://www.wikiaves.com.br/wiki/arapacu-de-cerrado","arapaçu-de-cerrado","Lepidocolaptes angustirostris","395","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11040","13125","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11040"
"https://www.wikiaves.com.br/wiki/arapacu-de-wagler","arapaçu-de-wagler","Lepidocolaptes wagleri","33","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11043","427","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11043"
"https://www.wikiaves.com.br/wiki/arapacu-escamoso","arapaçu-escamoso","Lepidocolaptes squamatus","117","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11041","2783","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11041"
"https://www.wikiaves.com.br/wiki/arapacu-escamoso-do-sul","arapaçu-escamoso-do-sul","Lepidocolaptes falcinellus","165","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11042","3839","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11042"
"https://www.wikiaves.com.br/wiki/arapacu-do-duida","arapaçu-do-duida","Lepidocolaptes duidae","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11932","66","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11932"
"https://www.wikiaves.com.br/wiki/arapacu-de-listras-brancas","arapaçu-de-listras-brancas","Lepidocolaptes albolineatus","22","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11044","442","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11044"
"https://www.wikiaves.com.br/wiki/arapacu-do-inambari","arapaçu-do-inambari","Lepidocolaptes fatimalimae","18","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11933","248","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11933"
"https://www.wikiaves.com.br/wiki/arapacu-de-rondonia","arapaçu-de-rondônia","Lepidocolaptes fuscicapillus","19","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11934","290","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11934"
"https://www.wikiaves.com.br/wiki/arapacu-de-listras-brancas-do-leste","arapaçu-de-listras-brancas-do-leste","Lepidocolaptes layardi","46","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11935","607","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11935"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/bico-virado-fino","bico-virado-fino","Xenops tenuirostris","12","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11146","168","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11146"
"https://www.wikiaves.com.br/wiki/bico-virado-miudo","bico-virado-miúdo","Xenops minutus","400","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11147","2404","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11147"
"https://www.wikiaves.com.br/wiki/bico-virado-carijo","bico-virado-carijó","Xenops rutilans","561","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11148","7494","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11148"
"","","","","","",""
"https://www.wikiaves.com.br/wiki/limpa-folha-do-buriti","limpa-folha-do-buriti","Berlepschia rikeri","140","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11116","1265","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11116"
"https://www.wikiaves.com.br/wiki/bico-virado-da-copa","bico-virado-da-copa","Microxenops milleri","19","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11145","117","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11145"
"https://www.wikiaves.com.br/wiki/joao-chaquenho","joão-chaquenho","Tarphonomus certhioides","15","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11942","108","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11942"
"https://www.wikiaves.com.br/wiki/casaca-de-couro-da-lama","casaca-de-couro-da-lama","Furnarius figulus","583","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11050","8823","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11050"
"https://www.wikiaves.com.br/wiki/casaca-de-couro-amarelo","casaca-de-couro-amarelo","Furnarius leucopus","211","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11051","2580","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11051"
"https://www.wikiaves.com.br/wiki/joao-de-bico-palido","joão-de-bico-pálido","Furnarius torridus","4","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11052","11","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11052"
"https://www.wikiaves.com.br/wiki/joaozinho","joãozinho","Furnarius minor","25","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11053","657","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11053"
"https://www.wikiaves.com.br/wiki/joao-de-barro","joão-de-barro","Furnarius rufus","861","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11054","26928","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11054"
"https://www.wikiaves.com.br/wiki/joao-porca","joão-porca","Lochmias nematura","802","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11143","6223","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11143"
"https://www.wikiaves.com.br/wiki/bate-bico","bate-bico","Phleocryptes melanops","146","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11056","1731","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11056"
"https://www.wikiaves.com.br/wiki/joao-da-palha","joão-da-palha","Limnornis curvirostris","88","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11055","1132","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11055"
"https://www.wikiaves.com.br/wiki/pedreiro-do-espinhaco","pedreiro-do-espinhaço","Cinclodes espinhacensis","28","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11943","455","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11943"
"https://www.wikiaves.com.br/wiki/pedreiro","pedreiro","Cinclodes pabsti","72","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11049","1502","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11049"
"https://www.wikiaves.com.br/wiki/pedreiro-dos-andes","pedreiro-dos-andes","Cinclodes fuscus","6","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11048","572","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11048"
"https://www.wikiaves.com.br/wiki/barranqueiro-de-topete","barranqueiro-de-topete","Anabazenops dorsalis","11","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11131","41","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11131"
"https://www.wikiaves.com.br/wiki/trepador-coleira","trepador-coleira","Anabazenops fuscus","320","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11132","1929","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11132"
"https://www.wikiaves.com.br/wiki/bico-virado-da-caatinga","bico-virado-da-caatinga","Megaxenops parnaguae","121","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11149","855","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11149"
"https://www.wikiaves.com.br/wiki/trepador-sobrancelha","trepador-sobrancelha","Cichlocolaptes leucophrus","238","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11133","1317","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11133"
"https://www.wikiaves.com.br/wiki/trepadorzinho","trepadorzinho","Heliobletus contaminatus","150","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11144","2428","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11144"
"https://www.wikiaves.com.br/wiki/limpa-folha-de-sobre-ruivo","limpa-folha-de-sobre-ruivo","Philydor erythrocercum","47","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11124","392","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11124"
"https://www.wikiaves.com.br/wiki/limpa-folha-do-nordeste","limpa-folha-do-nordeste","Philydor novaesi","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11127","15","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11127"
"https://www.wikiaves.com.br/wiki/limpa-folha-coroado","limpa-folha-coroado","Philydor atricapillus","250","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11128","3026","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11128"
"https://www.wikiaves.com.br/wiki/limpa-folha-vermelho","limpa-folha-vermelho","Philydor pyrrhodes","25","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11130","68","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11130"
"https://www.wikiaves.com.br/wiki/limpa-folha-de-cauda-ruiva","limpa-folha-de-cauda-ruiva","Anabacerthia ruficaudata","5","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11123","215","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11123"
"https://www.wikiaves.com.br/wiki/limpa-folha-miudo","limpa-folha-miúdo","Anabacerthia amaurotis","109","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11117","897","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11117"
"https://www.wikiaves.com.br/wiki/limpa-folha-ocraceo","limpa-folha-ocráceo","Anabacerthia lichtensteini","164","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11126","1839","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11126"
"https://www.wikiaves.com.br/wiki/trepador-quiete","trepador-quiete","Syndactyla rufosuperciliata","678","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11118","2957","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11118"
"https://www.wikiaves.com.br/wiki/limpa-folha-do-brejo","limpa-folha-do-brejo","Syndactyla dimidiata","127","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11119","448","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11119"
"https://www.wikiaves.com.br/wiki/barranqueiro-de-roraima","barranqueiro-de-roraima","Syndactyla roraimae","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11139","25","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11139"
"https://www.wikiaves.com.br/wiki/limpa-folha-de-bico-virado","limpa-folha-de-bico-virado","Syndactyla ucayalae","30","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11120","31","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11120"
"https://www.wikiaves.com.br/wiki/limpa-folha-picanco","limpa-folha-picanço","Ancistrops strigilatus","13","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11121","136","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11121"
"https://www.wikiaves.com.br/wiki/limpa-folha-de-testa-baia","limpa-folha-de-testa-baia","Dendroma rufa","300","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11129","5806","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11129"
"https://www.wikiaves.com.br/wiki/limpa-folha-de-asa-castanha","limpa-folha-de-asa-castanha","Dendroma erythroptera","16","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11125","184","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11125"
"https://www.wikiaves.com.br/wiki/cisqueiro-do-rio","cisqueiro-do-rio","Clibanornis rectirostris","356","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11142","2426","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11142"
"https://www.wikiaves.com.br/wiki/cisqueiro","cisqueiro","Clibanornis dendrocolaptoides","212","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11107","579","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11107"
"https://www.wikiaves.com.br/wiki/barranqueiro-ferrugem","barranqueiro-ferrugem","Clibanornis obscurus","3","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11140","2","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11140"
"https://www.wikiaves.com.br/wiki/barranqueiro-ferrugem-do-acre","barranqueiro-ferrugem-do-acre","Clibanornis watkinsorum","7","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11944","7","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11944"
"https://www.wikiaves.com.br/wiki/barranqueiro-de-coroa-castanha","barranqueiro-de-coroa-castanha","Automolus rufipileatus","93","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11141","122","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11141"
"https://www.wikiaves.com.br/wiki/barranqueiro-escuro","barranqueiro-escuro","Automolus melanopezus","11","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11138","44","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11138"
"https://www.wikiaves.com.br/wiki/barranqueiro-pardo-do-norte","barranqueiro-pardo-do-norte","Automolus cervicalis","39","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11945","28","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11945"
"https://www.wikiaves.com.br/wiki/limpa-folha-riscado","limpa-folha-riscado","Automolus subulatus","24","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11122","69","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11122"
"https://www.wikiaves.com.br/wiki/barranqueiro-camurca","barranqueiro-camurça","Automolus ochrolaemus","129","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11134","243","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11134"
"https://www.wikiaves.com.br/wiki/barranqueiro-pardo","barranqueiro-pardo","Automolus infuscatus","16","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11135","32","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11135"
"https://www.wikiaves.com.br/wiki/barranqueiro-do-para","barranqueiro-do-pará","Automolus paraensis","77","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11136","119","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11136"
"https://www.wikiaves.com.br/wiki/barranqueiro-do-nordeste","barranqueiro-do-nordeste","Automolus lammi","68","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11817","217","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11817"
"https://www.wikiaves.com.br/wiki/barranqueiro-de-olho-branco","barranqueiro-de-olho-branco","Automolus leucophthalmus","1214","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11137","4021","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11137"
"https://www.wikiaves.com.br/wiki/rabudinho","rabudinho","Leptasthenura platensis","28","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11057","356","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11057"
"https://www.wikiaves.com.br/wiki/grimpeirinho","grimpeirinho","Leptasthenura striolata","90","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11058","1026","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11058"
"https://www.wikiaves.com.br/wiki/grimpeiro","grimpeiro","Leptasthenura setaria","297","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11059","3345","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11059"
"https://www.wikiaves.com.br/wiki/joao-de-pau","joão-de-pau","Phacellodomus rufifrons","374","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11102","7473","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11102"
"https://www.wikiaves.com.br/wiki/tio-tio-pequeno","tio-tio-pequeno","Phacellodomus sibilatrix","33","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11946","326","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11946"
"https://www.wikiaves.com.br/wiki/tio-tio","tio-tio","Phacellodomus striaticollis","99","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11103","1412","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11103"
"https://www.wikiaves.com.br/wiki/graveteiro","graveteiro","Phacellodomus ruber","270","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11104","3337","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11104"
"https://www.wikiaves.com.br/wiki/joao-botina-da-mata","joão-botina-da-mata","Phacellodomus erythrophthalmus","250","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11105","2478","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11105"
"https://www.wikiaves.com.br/wiki/joao-botina-do-brejo","joão-botina-do-brejo","Phacellodomus ferrugineigula","426","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11106","2776","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11106"
"https://www.wikiaves.com.br/wiki/cochicho","cochicho","Anumbius annumbi","326","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11108","5426","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11108"
"https://www.wikiaves.com.br/wiki/corredor-crestudo","corredor-crestudo","Coryphistera alaudina","18","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11109","483","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11109"
"https://www.wikiaves.com.br/wiki/lenheiro","lenheiro","Asthenes baeri","51","https://www.wikiaves.com.br/midias.php?tm=s&t=s&s=11100","523","https://www.wikiaves.com.br/midias.php?tm=f&t=s&s=11100"
